Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition,Listing_ID,Condition,Market_Value_INR,Listing_Price_INR,Price_Difference_INR,Discount_Percentage,Listing_to_Market_Ratio,Pricing_Category
EC00521,PRD00521,Smartphones,Xperia,Google,2022-03-20,101060,65330,Good,3,2026-03-20,41010,Business,Individual,Cashify,Yes,11310,3,48,269,Expired,Returned,Yes,No,,0.0,277.39,2.47,59.5,3.7,East,Kolkata,Refurbished,LISTING_00521,Good,65330.0,41010.0,24320.0,37.23,0.63,Below Market Value
EC00522,PRD00522,Smartphones,Xperia,OnePlus,2022-09-05,120570,109960,Like New,3,2027-02-05,56260,Business,Individual,Local Dealer,No,0,1,53,10674,Expired,Not Returned,Yes,No,,0.0,596.1,3.74,61.9,5.0,East,Ranchi,Refurbished,LISTING_00522,Like New,109960.0,56260.0,53700.0,48.84,0.51,Below Market Value
EC00523,PRD00523,Furniture,Office Chair,Pepperfry,2023-09-20,47770,42920,Good,2,2025-09-20,22280,Individual,Individual,Amazon Renewed,No,0,1,24,8356,Expired,Not Returned,Yes,No,,0.0,177.73,0.78,57.3,4.7,South,Hyderabad,Refurbished,LISTING_00523,Good,42920.0,22280.0,20640.0,48.09,0.52,Below Market Value
EC00524,PRD00524,Furniture,Sofa,Godrej,2021-09-21,30300,21560,Good,2,2022-02-21,14980,Business,Business,Local Dealer,Yes,2000,1,5,2690,Active,Not Returned,Yes,No,,0.0,59.74,0.79,73.2,3.9,East,Ranchi,Recycled,LISTING_00524,Good,21560.0,14980.0,6580.0,30.52,0.69,Below Market Value
EC00525,PRD00525,Fashion,Jacket,Puma,2023-12-13,37860,18050,Good,1,2028-02-13,14260,Individual,Individual,Local Dealer,Yes,1480,1,50,7097,Expired,Returned,Yes,Yes,2028-05-11,8.86,220.19,11.73,69.4,3.5,East,Guwahati,Refurbished,LISTING_00525,Good,18050.0,14260.0,3790.0,21.0,0.79,Below Market Value
EC00526,PRD00526,Home Appliances,Microwave,Whirlpool,2025-05-15,38440,25410,Good,4,2027-05-15,18030,Individual,Individual,OLX,No,0,1,24,7088,Expired,Not Returned,Yes,No,,0.0,148.99,0.95,76.2,3.8,North,Chandigarh,Landfill,LISTING_00526,Good,25410.0,18030.0,7380.0,29.04,0.71,Below Market Value
EC00527,PRD00527,Smartphones,Xperia,Apple,2023-10-01,74970,60970,Good,2,2026-04-01,29450,Individual,Business,Amazon Renewed,No,0,1,30,5770,Expired,Not Returned,Yes,No,,0.0,197.34,4.66,48.0,3.8,South,Kochi,Refurbished,LISTING_00527,Good,60970.0,29450.0,31520.0,51.7,0.48,Below Market Value
EC00528,PRD00528,Smartphones,Pixel,OnePlus,2025-07-02,98210,69910,Good,5,2027-09-02,48220,Individual,Individual,Amazon Renewed,No,0,1,26,11067,Expired,Not Returned,No,No,,0.0,301.42,1.59,82.0,4.8,East,Kolkata,Refurbished,LISTING_00528,Good,69910.0,48220.0,21690.0,31.03,0.69,Below Market Value
EC00529,PRD00529,Smartphones,Galaxy S Series,OnePlus,2021-01-05,107230,67730,Fair,3,2024-04-05,34790,Individual,Individual,OLX,Yes,9490,1,39,2797,Expired,Not Returned,Yes,No,,0.0,542.51,6.93,64.5,3.9,East,Guwahati,Landfill,LISTING_00529,Fair,67730.0,34790.0,32940.0,48.63,0.51,Below Market Value
EC00530,PRD00530,Gaming,VR Headset,Meta,2024-02-01,92100,68180,Fair,1,2025-03-01,33660,Individual,Individual,Facebook Marketplace,No,0,1,13,6165,Expired,Not Returned,No,No,,0.0,68.59,1.32,58.0,3.2,North,Lucknow,Refurbished,LISTING_00530,Fair,68180.0,33660.0,34520.0,50.63,0.49,Below Market Value
EC00531,PRD00531,Smartphones,OnePlus,Apple,2024-05-04,137420,62350,Fair,2,2029-05-04,34560,Individual,Business,Local Dealer,No,0,0,60,1402,Expired,Not Returned,Yes,No,,0.0,719.69,10.1,59.5,3.6,North,Delhi,Refurbished,LISTING_00531,Fair,62350.0,34560.0,27790.0,44.57,0.55,Below Market Value
EC00532,PRD00532,Gaming,VR Headset,Microsoft,2023-02-13,98490,83150,Fair,2,2025-07-13,34230,Business,Individual,Local Dealer,Yes,8060,0,29,4125,Extended,Not Returned,Yes,No,,0.0,412.33,7.07,64.7,2.9,East,Kolkata,Resold,LISTING_00532,Fair,83150.0,34230.0,48920.0,58.83,0.41,Below Market Value
EC00533,PRD00533,Laptops,Pavilion,Dell,2023-05-27,140100,94530,Good,1,2026-07-27,53530,Individual,Individual,EchoChain Marketplace,No,0,1,38,7383,Expired,Returned,No,No,,0.0,184.72,9.98,44.4,4.8,North,Chandigarh,Resold,LISTING_00533,Good,94530.0,53530.0,41000.0,43.37,0.57,Below Market Value
EC00534,PRD00534,Cameras,DSLR,Sony,2023-09-19,137090,90650,Like New,2,2026-06-19,75740,Individual,Individual,OLX,No,0,0,33,9044,Expired,Not Returned,Yes,No,,0.0,460.64,7.02,53.1,3.7,North,Lucknow,Resold,LISTING_00534,Like New,90650.0,75740.0,14910.0,16.45,0.84,Below Market Value
EC00535,PRD00535,Gaming,Gaming Console,ASUS,2023-06-03,172980,154370,Fair,3,2025-01-03,53910,Individual,Individual,Amazon Renewed,No,0,1,19,11803,Expired,Not Returned,No,No,,0.0,678.36,3.9,58.8,2.6,North,Noida,Refurbished,LISTING_00535,Fair,154370.0,53910.0,100460.0,65.08,0.35,Below Market Value
EC00536,PRD00536,Home Appliances,Washing Machine,IFB,2024-10-05,34340,20290,Good,4,2029-08-05,10460,Individual,Individual,Facebook Marketplace,No,0,1,58,11912,Expired,Returned,Yes,Yes,2029-08-27,14.95,192.41,9.79,78.5,4.1,North,Delhi,Recycled,LISTING_00536,Good,20290.0,10460.0,9830.0,48.45,0.52,Below Market Value
EC00537,PRD00537,Furniture,Office Chair,Godrej,2021-02-16,36580,33190,Good,2,2023-08-16,17570,Individual,Individual,Facebook Marketplace,Yes,2490,0,30,1509,Extended,Not Returned,Yes,No,,0.0,96.84,1.73,61.3,3.0,West,Nagpur,Recycled,LISTING_00537,Good,33190.0,17570.0,15620.0,47.06,0.53,Below Market Value
EC00538,PRD00538,Home Appliances,Air Conditioner,Whirlpool,2023-05-17,56710,31240,Good,4,2028-05-17,17320,Individual,Individual,Amazon Renewed,No,0,0,60,9231,Expired,Not Returned,Yes,No,,0.0,138.74,1.59,65.8,4.3,South,Kochi,Refurbished,LISTING_00538,Good,31240.0,17320.0,13920.0,44.56,0.55,Below Market Value
EC00539,PRD00539,Audio,Smart Speaker,Sennheiser,2023-04-03,15640,12940,Fair,2,2027-07-03,4350,Individual,Individual,Cashify,Yes,1780,4,51,8536,Expired,Not Returned,No,No,,0.0,75.93,0.32,64.1,2.7,South,Hyderabad,Recycled,LISTING_00539,Fair,12940.0,4350.0,8590.0,66.38,0.34,Below Market Value
EC00540,PRD00540,Smartphones,Xperia,OnePlus,2023-07-25,66700,55870,Like New,2,2024-05-25,42750,Individual,Business,Local Dealer,No,0,4,10,10230,Active,Not Returned,Yes,Yes,2024-09-06,47.16,128.27,18.5,69.3,4.1,North,Jaipur,Resold,LISTING_00540,Like New,55870.0,42750.0,13120.0,23.48,0.77,Below Market Value
EC00541,PRD00541,Laptops,MacBook Air,Apple,2022-10-18,78950,54010,Fair,1,2023-12-18,28030,Individual,Individual,Amazon Renewed,Yes,11480,0,14,3671,Expired,Not Returned,Yes,Yes,2024-04-12,46.82,280.22,14.17,72.8,4.3,North,Jaipur,Resold,LISTING_00541,Fair,54010.0,28030.0,25980.0,48.1,0.52,Below Market Value
EC00542,PRD00542,Home Appliances,Vacuum Cleaner,LG,2021-09-26,108390,58740,Good,1,2024-04-26,52510,Individual,Individual,Amazon Renewed,Yes,11280,0,31,5942,Expired,Not Returned,Yes,No,,0.0,543.29,5.24,62.8,3.7,East,Ranchi,Resold,LISTING_00542,Good,58740.0,52510.0,6230.0,10.61,0.89,Below Market Value
EC00543,PRD00543,Gaming,VR Headset,ASUS,2022-01-05,77730,46530,Poor,2,2022-12-05,19610,Business,Individual,OLX,Yes,5120,0,11,8766,Active,Not Returned,No,No,,0.0,225.65,4.0,68.0,4.1,West,Pune,Resold,LISTING_00543,Poor,46530.0,19610.0,26920.0,57.86,0.42,Below Market Value
EC00544,PRD00544,Gaming,VR Headset,ASUS,2022-09-28,69290,64220,Good,5,2024-10-28,33010,Individual,Individual,Amazon Renewed,Yes,7490,1,25,303,Extended,Not Returned,Yes,No,,0.0,285.22,1.86,96.3,3.7,South,Hyderabad,Resold,LISTING_00544,Good,64220.0,33010.0,31210.0,48.6,0.51,Below Market Value
EC00545,PRD00545,Smartphones,Galaxy S Series,Samsung,2024-02-04,71900,56330,Good,2,2027-06-04,25950,Individual,Individual,Local Dealer,No,0,1,40,330,Extended,Not Returned,No,No,,0.0,161.81,4.13,48.7,3.8,West,Ahmedabad,Resold,LISTING_00545,Good,56330.0,25950.0,30380.0,53.93,0.46,Below Market Value
EC00546,PRD00546,Gaming,Gaming Laptop,Sony,2025-08-21,73550,35050,Fair,3,2027-09-21,27500,Individual,Individual,Local Dealer,No,0,1,25,8366,Expired,Not Returned,Yes,No,,0.0,214.57,3.4,53.2,3.2,West,Pune,Resold,LISTING_00546,Fair,35050.0,27500.0,7550.0,21.54,0.78,Below Market Value
EC00547,PRD00547,Furniture,Sofa,IKEA,2025-08-10,19830,13060,Good,2,2026-07-10,10930,Individual,Individual,Amazon Renewed,No,0,2,11,7776,Active,Not Returned,Yes,No,,0.0,40.87,0.41,50.1,3.4,South,Vijayawada,Landfill,LISTING_00547,Good,13060.0,10930.0,2130.0,16.31,0.84,Below Market Value
EC00548,PRD00548,Laptops,Inspiron,Acer,2022-10-19,91050,68640,Poor,2,2023-02-19,19840,Individual,Individual,EchoChain Marketplace,Yes,7400,0,4,8713,Active,Not Returned,Yes,No,,0.0,189.42,6.38,72.8,2.5,East,Guwahati,Recycled,LISTING_00548,Poor,68640.0,19840.0,48800.0,71.1,0.29,Below Market Value
EC00549,PRD00549,Home Appliances,Microwave,LG,2021-04-30,28930,22090,Good,1,2023-12-30,11390,Individual,Individual,Local Dealer,No,0,1,32,2563,Expired,Not Returned,Yes,No,,0.0,51.88,1.05,58.9,3.9,North,Noida,Refurbished,LISTING_00549,Good,22090.0,11390.0,10700.0,48.44,0.52,Below Market Value
EC00550,PRD00550,Home Appliances,Vacuum Cleaner,IFB,2023-04-11,118330,102160,Poor,2,2025-06-11,24900,Business,Individual,EchoChain Marketplace,No,0,0,26,1321,Expired,Returned,Yes,No,,0.0,527.99,4.64,56.8,3.6,South,Kochi,Refurbished,LISTING_00550,Poor,102160.0,24900.0,77260.0,75.63,0.24,Below Market Value
EC00551,PRD00551,Fashion,Backpack,Fossil,2025-12-16,11610,6810,Good,2,2026-10-16,6250,Individual,Business,EchoChain Marketplace,No,0,5,10,3777,Active,Not Returned,Yes,No,,0.0,55.51,0.43,59.6,5.0,North,Lucknow,Resold,LISTING_00551,Good,6810.0,6250.0,560.0,8.22,0.92,Below Market Value
EC00552,PRD00552,Laptops,IdeaPad,Apple,2025-06-16,118370,59370,Fair,3,2026-08-16,46150,Individual,Individual,Cashify,No,0,2,14,10277,Expired,Not Returned,Yes,No,,0.0,453.98,2.99,62.8,4.7,North,Lucknow,Refurbished,LISTING_00552,Fair,59370.0,46150.0,13220.0,22.27,0.78,Below Market Value
EC00553,PRD00553,Audio,Wireless Earbuds,JBL,2023-12-18,13490,8240,Poor,4,2026-08-18,2290,Individual,Individual,OLX,Yes,580,2,32,11375,Extended,Not Returned,Yes,Yes,2026-10-13,9.68,69.65,5.25,81.0,2.8,West,Ahmedabad,Resold,LISTING_00553,Poor,8240.0,2290.0,5950.0,72.21,0.28,Below Market Value
EC00554,PRD00554,Smartphones,Galaxy S Series,Google,2024-10-01,19350,12180,Like New,2,2029-01-01,8530,Individual,Business,Cashify,Yes,2160,0,51,7897,Expired,Not Returned,Yes,No,,0.0,124.01,0.48,66.0,3.7,West,Pune,Refurbished,LISTING_00554,Like New,12180.0,8530.0,3650.0,29.97,0.7,Below Market Value
EC00555,PRD00555,Home Appliances,Microwave,IFB,2023-01-11,119030,58700,Fair,2,2026-02-11,35400,Individual,Business,Cashify,Yes,11030,0,37,8722,Expired,Not Returned,Yes,No,,0.0,494.82,8.24,61.7,3.7,South,Kochi,Resold,LISTING_00555,Fair,58700.0,35400.0,23300.0,39.69,0.6,Below Market Value
EC00556,PRD00556,Laptops,IdeaPad,HP,2025-02-06,132840,97940,Good,3,2029-07-06,52170,Individual,Individual,Amazon Renewed,No,0,3,53,9474,Extended,Not Returned,Yes,No,,0.0,511.92,9.7,63.4,3.9,West,Nagpur,Recycled,LISTING_00556,Good,97940.0,52170.0,45770.0,46.73,0.53,Below Market Value
EC00557,PRD00557,Smartphones,Pixel,Samsung,2021-04-27,126940,95150,Like New,3,2023-04-27,79440,Individual,Individual,OLX,No,0,2,24,7050,Expired,Not Returned,Yes,No,,0.0,344.88,5.2,56.0,3.3,North,Lucknow,Landfill,LISTING_00557,Like New,95150.0,79440.0,15710.0,16.51,0.83,Below Market Value
EC00558,PRD00558,Gaming,VR Headset,Microsoft,2023-03-02,62140,51330,Good,1,2023-07-02,31830,Individual,Individual,Cashify,No,0,0,4,5319,Active,Not Returned,Yes,No,,0.0,37.91,4.2,43.9,4.4,South,Kochi,Resold,LISTING_00558,Good,51330.0,31830.0,19500.0,37.99,0.62,Below Market Value
EC00559,PRD00559,Smartphones,Galaxy S Series,Apple,2024-02-25,47690,35080,Good,3,2027-08-25,18540,Individual,Business,Amazon Renewed,No,0,1,42,592,Extended,Not Returned,Yes,No,,0.0,245.78,0.87,54.8,3.9,South,Vijayawada,Refurbished,LISTING_00559,Good,35080.0,18540.0,16540.0,47.15,0.53,Below Market Value
EC00560,PRD00560,Home Appliances,Microwave,Samsung,2024-11-17,106730,51770,Fair,3,2029-07-17,26380,Individual,Individual,Amazon Renewed,No,0,2,56,3238,Expired,Not Returned,Yes,No,,0.0,257.6,3.48,60.8,2.2,West,Pune,Recycled,LISTING_00560,Fair,51770.0,26380.0,25390.0,49.04,0.51,Below Market Value
EC00561,PRD00561,Fashion,Backpack,Adidas,2023-10-10,27480,16910,Fair,1,2028-09-10,6740,Individual,Individual,OLX,No,0,1,59,3659,Extended,Not Returned,Yes,No,,0.0,52.2,1.89,50.9,3.5,South,Kochi,Refurbished,LISTING_00561,Fair,16910.0,6740.0,10170.0,60.14,0.4,Below Market Value
EC00562,PRD00562,Audio,Headphones,JBL,2025-07-23,35250,18930,Fair,1,2029-08-23,9620,Individual,Individual,Local Dealer,No,0,1,49,7277,Extended,Not Returned,Yes,No,,0.0,43.42,2.6,45.3,3.5,North,Noida,Recycled,LISTING_00562,Fair,18930.0,9620.0,9310.0,49.18,0.51,Below Market Value
EC00563,PRD00563,Fashion,Backpack,Levi's,2023-12-18,5100,3300,Fair,1,2025-08-18,1600,Individual,Individual,Facebook Marketplace,No,0,3,20,11743,Extended,Returned,No,No,,0.0,5.37,0.3,50.9,3.7,South,Chennai,Refurbished,LISTING_00563,Fair,3300.0,1600.0,1700.0,51.52,0.48,Below Market Value
EC00564,PRD00564,Laptops,MacBook Air,Acer,2022-09-26,150110,84280,Good,3,2026-06-26,59070,Individual,Individual,EchoChain Marketplace,No,0,0,45,11897,Expired,Not Returned,No,No,,0.0,763.65,11.13,57.9,4.4,South,Chennai,Resold,LISTING_00564,Good,84280.0,59070.0,25210.0,29.91,0.7,Below Market Value
EC00565,PRD00565,Audio,Smart Speaker,Sony,2022-05-28,2760,1670,Fair,2,2026-06-28,800,Business,Individual,OLX,No,0,0,49,6689,Expired,Not Returned,Yes,No,,0.0,15.41,0.08,50.6,4.2,East,Patna,Resold,LISTING_00565,Fair,1670.0,800.0,870.0,52.1,0.48,Below Market Value
EC00566,PRD00566,Laptops,Pavilion,Dell,2025-11-10,141970,108180,Good,2,2027-12-10,71870,Individual,Individual,Amazon Renewed,Yes,5730,3,25,5191,Expired,Not Returned,Yes,No,,0.0,712.07,10.02,59.2,3.5,West,Ahmedabad,Recycled,LISTING_00566,Good,108180.0,71870.0,36310.0,33.56,0.66,Below Market Value
EC00567,PRD00567,Laptops,ThinkPad,Apple,2023-03-13,52840,37580,Fair,2,2023-12-13,21960,Individual,Business,Local Dealer,No,0,0,9,9357,Active,Not Returned,Yes,No,,0.0,195.64,1.6,57.5,4.2,North,Jaipur,Recycled,LISTING_00567,Fair,37580.0,21960.0,15620.0,41.56,0.58,Below Market Value
EC00568,PRD00568,Cameras,Action Camera,Panasonic,2024-01-25,82580,47740,Good,2,2028-06-25,33110,Business,Individual,Local Dealer,No,0,1,53,8038,Expired,Not Returned,Yes,No,,0.0,294.98,3.32,52.5,4.6,East,Ranchi,Recycled,LISTING_00568,Good,47740.0,33110.0,14630.0,30.65,0.69,Below Market Value
EC00569,PRD00569,Cameras,Lens,GoPro,2025-07-20,154670,95200,Good,2,2026-08-20,86490,Individual,Business,Amazon Renewed,Yes,15480,2,13,7142,Extended,Not Returned,No,No,,0.0,587.86,7.03,68.5,4.3,North,Chandigarh,Refurbished,LISTING_00569,Good,95200.0,86490.0,8710.0,9.15,0.91,Below Market Value
EC00570,PRD00570,Gaming,Controller,Sony,2024-02-16,127370,59460,Good,2,2026-11-16,54300,Individual,Individual,EchoChain Marketplace,No,0,2,33,4245,Expired,Not Returned,Yes,No,,0.0,585.03,8.2,58.8,3.7,North,Noida,Refurbished,LISTING_00570,Good,59460.0,54300.0,5160.0,8.68,0.91,Below Market Value
EC00571,PRD00571,Gaming,Gaming Laptop,Microsoft,2022-07-14,166550,145680,Like New,3,2026-02-14,76890,Individual,Individual,Cashify,Yes,16480,3,43,6137,Expired,Not Returned,Yes,No,,0.0,643.95,4.34,73.7,4.1,North,Lucknow,Resold,LISTING_00571,Like New,145680.0,76890.0,68790.0,47.22,0.53,Below Market Value
EC00572,PRD00572,Gaming,Monitor,Lenovo,2025-06-13,65360,30160,Good,3,2025-11-13,39320,Individual,Business,Local Dealer,No,0,1,5,2259,Active,Not Returned,Yes,Yes,2025-12-31,41.56,150.46,24.58,79.0,4.2,North,Lucknow,Resold,LISTING_00572,Good,30160.0,39320.0,-9160.0,-30.37,1.3,Above Market Value
EC00573,PRD00573,Cameras,Lens,GoPro,2022-05-03,60910,40960,Good,2,2024-02-03,28640,Individual,Business,Cashify,No,0,2,21,577,Expired,Not Returned,Yes,No,,0.0,164.67,3.74,61.2,3.7,West,Nagpur,Resold,LISTING_00573,Good,40960.0,28640.0,12320.0,30.08,0.7,Below Market Value
EC00574,PRD00574,Home Appliances,Washing Machine,IFB,2024-06-14,111780,62480,Good,3,2025-02-14,62500,Individual,Individual,EchoChain Marketplace,No,0,0,8,6641,Active,Not Returned,Yes,No,,0.0,241.14,1.89,61.5,3.6,West,Pune,Refurbished,LISTING_00574,Good,62480.0,62500.0,-20.0,-0.03,1.0,Above Market Value
EC00575,PRD00575,Laptops,Pavilion,Dell,2023-06-16,144990,126420,Fair,4,2025-01-16,51770,Individual,Individual,EchoChain Marketplace,No,0,0,19,4723,Expired,Not Returned,No,No,,0.0,600.07,9.01,70.1,3.2,North,Delhi,Resold,LISTING_00575,Fair,126420.0,51770.0,74650.0,59.05,0.41,Below Market Value
EC00576,PRD00576,Laptops,Pavilion,Apple,2024-07-19,128150,86660,Good,2,2028-10-19,50770,Individual,Business,Local Dealer,Yes,5310,2,51,7853,Expired,Not Returned,Yes,No,,0.0,828.48,9.0,65.0,4.5,East,Guwahati,Refurbished,LISTING_00576,Good,86660.0,50770.0,35890.0,41.41,0.59,Below Market Value
EC00577,PRD00577,Laptops,MacBook Air,Lenovo,2024-04-27,100710,86560,Like New,2,2027-02-27,58090,Individual,Individual,OLX,No,0,1,34,3386,Expired,Not Returned,Yes,No,,0.0,368.39,3.44,43.6,4.1,East,Kolkata,Refurbished,LISTING_00577,Like New,86560.0,58090.0,28470.0,32.89,0.67,Below Market Value
EC00578,PRD00578,Fashion,Jacket,Levi's,2022-12-05,23080,15110,Good,2,2025-07-05,10000,Individual,Individual,Amazon Renewed,Yes,1850,0,31,6140,Expired,Not Returned,Yes,Yes,2025-09-29,17.16,116.82,2.55,71.4,5.0,South,Kochi,Refurbished,LISTING_00578,Good,15110.0,10000.0,5110.0,33.82,0.66,Below Market Value
EC00579,PRD00579,Furniture,Bookshelf,IKEA,2025-01-10,13620,7080,Fair,2,2028-08-10,4250,Individual,Individual,OLX,No,0,0,43,5422,Expired,Not Returned,Yes,Yes,2028-10-22,8.41,84.28,3.85,64.6,4.2,North,Chandigarh,Landfill,LISTING_00579,Fair,7080.0,4250.0,2830.0,39.97,0.6,Below Market Value
EC00580,PRD00580,Laptops,Inspiron,Dell,2022-08-04,78510,67900,Like New,3,2026-11-04,38110,Individual,Individual,Local Dealer,No,0,0,51,9866,Expired,Not Returned,No,No,,0.0,480.55,2.7,64.6,3.6,West,Nagpur,Resold,LISTING_00580,Like New,67900.0,38110.0,29790.0,43.87,0.56,Below Market Value
EC00581,PRD00581,Audio,Bluetooth Speaker,JBL,2023-03-01,42360,28470,Good,1,2026-01-01,17910,Individual,Business,EchoChain Marketplace,Yes,3680,4,34,2954,Expired,Not Returned,No,No,,0.0,98.76,1.64,56.7,4.5,East,Guwahati,Resold,LISTING_00581,Good,28470.0,17910.0,10560.0,37.09,0.63,Below Market Value
EC00582,PRD00582,Home Appliances,Microwave,Daikin,2023-05-11,51820,35930,Good,4,2024-07-11,25930,Individual,Individual,EchoChain Marketplace,No,0,0,14,8792,Expired,Returned,Yes,No,,0.0,202.92,1.98,73.9,3.5,South,Vijayawada,Resold,LISTING_00582,Good,35930.0,25930.0,10000.0,27.83,0.72,Below Market Value
EC00583,PRD00583,Audio,Wireless Earbuds,Sony,2021-09-04,27600,16180,Like New,1,2024-01-04,15740,Individual,Individual,Cashify,No,0,4,28,6763,Expired,Not Returned,Yes,No,,0.0,48.91,0.65,42.5,3.9,South,Vijayawada,Resold,LISTING_00583,Like New,16180.0,15740.0,440.0,2.72,0.97,Below Market Value
EC00584,PRD00584,Furniture,Bookshelf,Godrej,2024-01-05,86290,64730,Good,2,2027-04-05,33700,Business,Business,Local Dealer,No,0,1,39,8213,Expired,Not Returned,Yes,No,,0.0,510.9,2.8,49.9,3.5,East,Bhubaneswar,Resold,LISTING_00584,Good,64730.0,33700.0,31030.0,47.94,0.52,Below Market Value
EC00585,PRD00585,Gaming,Controller,Sony,2021-06-03,79760,73270,Good,2,2025-05-03,29490,Business,Individual,Local Dealer,Yes,3530,2,47,5231,Extended,Not Returned,Yes,Yes,2025-05-31,64.66,440.45,13.53,72.5,4.3,North,Jaipur,Resold,LISTING_00585,Good,73270.0,29490.0,43780.0,59.75,0.4,Below Market Value
EC00586,PRD00586,Laptops,Pavilion,Lenovo,2025-08-07,105990,78260,Good,1,2028-05-07,48420,Business,Individual,EchoChain Marketplace,No,0,1,33,5192,Expired,Not Returned,Yes,No,,0.0,182.79,1.56,50.5,4.2,North,Jaipur,Resold,LISTING_00586,Good,78260.0,48420.0,29840.0,38.13,0.62,Below Market Value
EC00587,PRD00587,Smartphones,OnePlus,Samsung,2024-12-29,46920,37280,Like New,3,2029-10-29,20600,Individual,Individual,Facebook Marketplace,Yes,6420,3,58,6561,Expired,Not Returned,No,No,,0.0,151.75,2.28,59.3,4.6,South,Hyderabad,Refurbished,LISTING_00587,Like New,37280.0,20600.0,16680.0,44.74,0.55,Below Market Value
EC00588,PRD00588,Smartphones,Pixel,OnePlus,2023-09-24,110090,76230,Fair,1,2028-06-24,26320,Individual,Individual,Cashify,No,0,1,57,259,Expired,Not Returned,Yes,No,,0.0,116.86,2.46,46.2,3.9,West,Nagpur,Resold,LISTING_00588,Fair,76230.0,26320.0,49910.0,65.47,0.35,Below Market Value
EC00589,PRD00589,Furniture,Sofa,IKEA,2024-01-15,52490,39590,Good,1,2026-09-15,20490,Individual,Individual,OLX,No,0,2,32,5425,Extended,Returned,No,No,,0.0,66.51,2.87,49.5,3.1,East,Kolkata,Resold,LISTING_00589,Good,39590.0,20490.0,19100.0,48.24,0.52,Below Market Value
EC00590,PRD00590,Fashion,Jacket,Puma,2022-11-28,38480,26280,Good,3,2025-07-28,18680,Business,Business,EchoChain Marketplace,No,0,0,32,3901,Expired,Not Returned,Yes,No,,0.0,177.75,1.57,54.9,4.6,South,Kochi,Resold,LISTING_00590,Good,26280.0,18680.0,7600.0,28.92,0.71,Below Market Value
EC00591,PRD00591,Gaming,Monitor,Microsoft,2024-08-01,138100,91850,Good,2,2028-06-01,57430,Individual,Individual,Local Dealer,Yes,20240,3,46,4045,Expired,Not Returned,Yes,No,,0.0,749.66,5.2,68.0,3.4,West,Mumbai,Resold,LISTING_00591,Good,91850.0,57430.0,34420.0,37.47,0.63,Below Market Value
EC00592,PRD00592,Smartphones,iPhone,Sony,2024-05-28,9960,6390,Fair,3,2029-03-28,2320,Business,Individual,Amazon Renewed,Yes,620,3,58,6284,Extended,Not Returned,No,No,,0.0,23.87,0.22,72.3,3.1,South,Bengaluru,Refurbished,LISTING_00592,Fair,6390.0,2320.0,4070.0,63.69,0.36,Below Market Value
EC00593,PRD00593,Smartphones,Pixel,Google,2023-12-29,75000,52760,Like New,3,2027-11-29,32880,Business,Individual,EchoChain Marketplace,No,0,1,47,3229,Expired,Returned,Yes,No,,0.0,318.75,2.51,59.7,4.2,North,Noida,Refurbished,LISTING_00593,Like New,52760.0,32880.0,19880.0,37.68,0.62,Below Market Value
EC00594,PRD00594,Smartphones,Pixel,OnePlus,2023-12-07,28440,14050,Poor,5,2026-01-07,5690,Business,Individual,Amazon Renewed,No,0,1,25,11452,Extended,Not Returned,Yes,No,,0.0,108.79,2.22,77.1,3.6,North,Chandigarh,Resold,LISTING_00594,Poor,14050.0,5690.0,8360.0,59.5,0.4,Below Market Value
EC00595,PRD00595,Gaming,Gaming Console,Microsoft,2023-10-06,164170,76680,Good,4,2024-07-06,85030,Individual,Business,Cashify,Yes,11200,3,9,9051,Active,Not Returned,Yes,Yes,2024-09-05,49.05,681.42,61.38,100.0,4.5,North,Jaipur,Refurbished,LISTING_00595,Good,76680.0,85030.0,-8350.0,-10.89,1.11,Above Market Value
EC00596,PRD00596,Home Appliances,Vacuum Cleaner,Daikin,2021-04-04,24910,20920,Good,3,2022-11-04,11310,Business,Individual,EchoChain Marketplace,No,0,2,19,5188,Extended,Not Returned,Yes,Yes,2022-12-07,9.44,112.37,7.8,72.2,3.3,East,Kolkata,Resold,LISTING_00596,Good,20920.0,11310.0,9610.0,45.94,0.54,Below Market Value
